DATE,WIND_DIRECTION,WIND_SPEED,CLOUD_COVER_TOTAL,PRESSURE_AIR_SURFACE_REDUCED,PROBABILITY_RADIATION_GLOBAL_LAST_1H,RADIATION_GLOBAL,TEMPERATURE_AIR_200,TEMPERATURE_DEW_POINT_200,WEATHER_SIGNIFICANT,TEMPERATURE_AIR_200DEGC,DEW_POINT_DEGC,RAD_WH,DHI_ERBS,DNI_DISC,DNI_DIRINDEX,GHI_CLEARSKY,DNI_CLEARSKY,DHI_CLEARSKY,AZIMUTH,ZENITH,ELEVATION,Ost_ac,Ost_aoi,Ost_cell_temperature,Ost_effective_irradiance,Ost_dc_i_sc,Ost_dc_v_oc,Ost_dc_i_mp,Ost_dc_v_mp,Ost_dc_p_mp,Ost_dc_i_x,Ost_dc_i_xx,Ost_diode_params_I_L,Ost_diode_params_I_o,Ost_diode_params_R_s,Ost_diode_params_R_sh,Ost_diode_params_nNsVth,Ost_total_irrad_poa_global,Ost_total_irrad_poa_direct,Ost_total_irrad_poa_diffuse,Ost_total_irrad_poa_sky_diffuse,Ost_total_irrad_poa_ground_diffuse,West_ac,West_aoi,West_cell_temperature,West_effective_irradiance,West_dc_i_sc,West_dc_v_oc,West_dc_i_mp,West_dc_v_mp,West_dc_p_mp,West_dc_i_x,West_dc_i_xx,West_diode_params_I_L,West_diode_params_I_o,West_diode_params_R_s,West_diode_params_R_sh,West_diode_params_nNsVth,West_total_irrad_poa_global,West_total_irrad_poa_direct,West_total_irrad_poa_diffuse,West_total_irrad_poa_sky_diffuse,West_total_irrad_poa_ground_diffuse,ALL_AC_POWER
2021-04-01 04:00:00+00:00,201.0,1.03,52.0,101990.0,,0.0,281.25,278.45,1.0,8.100000000000023,5.300000000000011,0.0,0.0,0.0,,0.0,0.0,0.0,67.95759077746936,101.03092187036314,-11.030921870363144,-7.9,67.52387335870968,8.100000000000023,0.0,-2.0194839173657902e-28,0.0,-2.0194839173657902e-28,0.0,-0.0,-2.0194839173657902e-28,-2.0194839173657902e-28,0.0,1.1737998500915358e-12,0.078582,inf,1.4571693149421432,0.0,0.0,0.0,0.0,0.0,-7.9,132.4888257275406,8.100000000000023,0.0,-2.0194839173657902e-28,0.0,-2.0194839173657902e-28,0.0,-0.0,-2.0194839173657902e-28,-2.0194839173657902e-28,0.0,1.1737998500915358e-12,0.078582,inf,1.4571693149421432,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-01 05:00:00+00:00,229.0,1.54,56.0,102010.0,,0.0,281.45,278.35,1.0,8.300000000000011,5.2000000000000455,0.0,0.0,0.0,,0.0,0.0,0.0,79.99513511559309,92.03581190287612,-2.0358119028761212,-7.9,55.07647711257035,8.300000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188036907113259e-12,0.078582,inf,1.458205524232769,0.0,0.0,0.0,0.0,0.0,-7.9,128.8224175618589,8.300000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2188036907113259e-12,0.078582,inf,1.458205524232769,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-01 06:00:00+00:00,241.0,1.54,50.0,102040.0,10.0,40.0,282.45,278.45,1.0,9.300000000000011,5.300000000000011,11.111120000000001,11.04716632593771,0.0,0.0,53.083562863751816,198.02093804317747,27.533040508523758,91.70527975609423,82.70383130596701,7.296168694032987,1.9591226292845199,43.29038922031498,9.611986367114085,9.936858929768723,0.10551855463939676,255.4754053077038,0.09867452696808329,223.18002758770572,22.02218365094064,0.10413652181632105,0.0815572988685999,0.10551918244522482,1.5579883802046069e-12,0.078582,13207.681112068945,1.465002986546657,9.936858929768723,0.0,9.936858929768723,9.754893351066693,0.1819655787020303,5.007517625753273,122.01919068665295,9.611986367114085,9.936858929768723,0.10551855463939676,291.9718917802329,0.09867452696808329,255.06288867166367,25.168209886789302,0.10413652181632105,0.0815572988685999,0.10551918244522482,1.5579883802046069e-12,0.078582,13207.681112068945,1.465002986546657,9.936858929768723,-0.0,9.936858929768723,9.754893351066693,0.1819655787020303,6.9666402550377935
2021-04-01 07:00:00+00:00,269.0,2.06,50.0,102050.0,23.0,260.0,284.45,278.95,1.0,11.300000000000011,5.800000000000011,72.22228000000001,71.01891720143435,0.0,0.0,206.766719803894,498.43543544499346,64.17562782935289,103.7119419976039,73.43139609332195,16.568603906678053,126.92824253422711,33.44851573938574,13.25088782629977,63.89405830152316,0.6790281895850102,271.1302839151265,0.635473055921309,237.58923528936177,150.9815574033376,0.6695987518592714,0.5262674695280347,0.6790541669836312,3.0432984921362255e-12,0.078582,2054.0699321469037,1.483856304045052,63.89405830152316,0.0,63.89405830152316,62.71128203995996,1.1827762615631972,147.84835265387508,113.33369113515757,13.25088782629977,63.89405830152316,0.6790281895850102,309.8631816172874,0.635473055921309,271.53055461641344,172.55035131810013,0.6695987518592714,0.5262674695280347,0.6790541669836312,3.0432984921362255e-12,0.078582,2054.0699321469037,1.483856304045052,63.89405830152316,-0.0,63.89405830152316,62.71128203995996,1.1827762615631972,274.7765951881022
2021-04-01 08:00:00+00:00,315.0,2.06,53.0,102080.0,35.0,650.0,286.45,279.35,1.0,13.300000000000011,6.2000000000000455,180.55570000000003,170.20519380260438,34.34647507148894,25.889146281431465,365.4036530488626,652.9069596003566,85.46872689000355,116.69220588698249,64.64646572600918,25.353534273990817,422.000018422226,27.43828573145162,19.06487106699587,188.8068617220439,2.009045730006039,277.1440349951167,1.8785897496047028,242.34109425342513,455.25949557247156,1.9805657529831902,1.5461733435500917,2.009272849795307,8.576909624491617e-12,0.078582,695.1170248950593,1.5139788212928038,188.8068617220439,30.48276026606351,158.32410145598038,155.3671608020724,2.956940653907993,378.23187625181157,103.33369786975152,17.86405226807314,149.47851833212266,1.590163964144953,315.15702425735617,1.4872914619552233,275.74331373866005,410.1106762147495,1.5677282419824161,1.226568449955068,1.5903062848453693,6.947383572157689e-12,0.078582,878.0048495556712,1.5077573233137962,149.47851833212266,0.0,149.47851833212266,146.52157767821467,2.956940653907993,800.2318946740376
2021-04-01 09:00:00+00:00,322.0,2.57,46.0,102110.0,45.0,1140.0,287.95,279.15,1.0,14.800000000000011,6.0,316.66692,254.27554500103435,131.73725640258615,120.72941214754411,500.8657036030746,734.9059622105844,99.05541334299807,131.36783618113213,56.88104542980923,33.11895457019077,831.574652901286,27.96970720371953,25.614975800753857,363.9986439978654,3.8786056523880386,278.34426779596174,3.623243291175676,242.08366157807137,877.1280027159899,3.8234641149811135,2.954045375940238,3.879450975559209,2.6297514306673847e-11,0.078582,360.5586618635032,1.547915218191255,363.9986439978654,116.3497761842276,247.64886781363776,242.46284882062992,5.186018993007863,534.6984966788757,92.60929995711119,20.982839744585732,208.09526757595137,2.215233346084394,315.94647904407793,2.070820033876606,275.90591747958064,571.3515013818212,2.183921784731546,1.7017161054484031,2.2155093587842023,1.196704710937489e-11,0.078582,630.6864424588535,1.5239159061070406,208.09526757595137,0.0,208.09526757595137,202.90924858294352,5.186018993007863,1366.2731495801618
2021-04-01 10:00:00+00:00,329.0,3.6,43.0,102120.0,53.0,1600.0,289.45,279.05,1.0,16.30000000000001,5.900000000000034,444.44480000000004,279.5083652919781,251.73282285909863,244.39090381415656,599.8245565341779,778.9330618711303,107.59528205740719,148.34205176685924,50.82791606498657,39.17208393501343,1101.7678333093418,34.74868119769297,29.867802829756386,482.3883958129553,5.144735233493203,277.6950170377477,4.802300833093227,240.5358370138613,1155.1254504804429,5.0718296384454415,3.88882219518149,5.146221193991919,5.307748183746792e-11,0.078582,272.06886637233504,1.569949312585634,482.3883958129553,206.8388057282494,275.5495900847059,268.2709669366247,7.278623148081212,665.1338905360693,81.57531982370499,23.541961754335446,257.4800324744529,2.7424688334496663,315.93621509577133,2.5618256521142584,275.4697089981294,705.7053668918579,2.703727833787362,2.0975506004771196,2.742891631170712,1.8542694399377417e-11,0.078582,509.7205509053285,1.5371748361187751,257.4800324744529,36.881160491165595,220.5988719832873,213.3202488352061,7.278623148081212,1766.9017238454112
2021-04-01 11:00:00+00:00,334.0,4.12,37.0,102120.0,59.0,1960.0,290.15,278.85,1.0,17.0,5.7000000000000455,544.44488,255.21384192389468,387.8719598455687,389.80264487807113,654.1507008812881,799.1732682470157,111.94887560930863,167.62479182260108,47.295113252195165,42.704886747804835,1186.3017490895288,45.002252927334865,31.229627678220666,520.0494478831666,5.547991434261963,277.33877133378155,5.176491134374933,239.94074933970356,1242.0511617322534,5.469494346906157,4.181214685813224,5.549718973043603,6.619535797688075e-11,0.078582,252.3661250564096,1.5770049903865508,520.0494478831666,274.25610837844624,245.79333950472036,236.87702614832088,8.916313356399485,870.5918182533576,70.58719367911284,26.159370812934952,334.7470392014951,3.5674191206763597,316.5228123308043,3.3318498747221654,275.28859131454874,917.2202584838207,3.5169597509862394,2.718063115400679,3.5681341407960874,2.8802196788378405e-11,0.078582,392.06579485532257,1.5507357540382167,334.7470392014951,128.91775793981412,205.82928126168102,196.91296790528153,8.916313356399485,2056.8935673428864
2021-04-01 12:00:00+00:00,338.0,4.63,36.0,102110.0,60.0,2090.0,290.85,278.85,1.0,17.700000000000045,5.7000000000000455,580.5560200000001,228.103277926523,489.2631468831409,495.718308587705,659.6540775314751,801.0945237552974,112.37902692982948,188.07710101478122,46.92678234838439,43.07321765161561,1075.105659639569,56.82032400455648,30.271787546201686,472.0006031651558,5.034442798756665,277.10423190668735,4.698301287043881,240.02410656399292,1127.7055687911657,4.963257639598514,3.8041940368986724,5.035865590539116,5.6682787242464375e-11,0.078582,278.05655992790616,1.5720423761678906,472.0006031651558,267.75726702795293,204.24333613720287,194.73563465002178,9.507701487181084,1155.3575103045557,60.04007372856621,29.49567387081861,442.8618572581573,4.722890750727407,316.6645337991413,4.407674096420225,274.55538992907844,1210.1506802229533,4.656105399689972,3.573541815195325,4.72414309449892,4.995219933295512e-11,0.078582,296.3516994047529,1.5680212951628234,442.8618572581573,244.33515999739342,198.52669726076385,189.01899577358276,9.507701487181084,2230.4631699441247
2021-04-01 13:00:00+00:00,341.0,4.63,34.0,102110.0,61.0,2050.0,290.95,278.55,1.0,17.80000000000001,5.400000000000034,569.4449000000001,195.83838208950914,578.3470278763491,580.1100554545857,615.9350488292685,785.1885337987876,108.90773210704629,207.76067729260825,49.798517572943155,40.201482427056845,813.1177785051792,69.32116040410014,27.352814196674753,358.65496821233194,3.8231930017304028,276.65558304799174,3.570655551131363,240.329159568915,858.1326477134814,3.7691884441670904,2.909526490416008,3.824014015529539,3.5120203955045505e-11,0.078582,365.9307011810338,1.5569190396485497,358.65496821233194,204.23130579852,154.4236624138119,145.09792650533285,9.325735908479052,1456.990760622557,50.49087542056614,32.68003188465437,558.662322192647,5.961752758966996,316.4266114212005,5.5602928737298765,273.39227334959435,1520.14110923856,5.8775680168729885,4.479842973885631,5.963746968227852,8.357431643644792e-11,0.078582,234.9234211551906,1.5845196019558954,558.662322192647,367.9450132791974,190.71730891344967,181.3915730049706,9.325735908479052,2270.108539127736
