date,WIND_DIRECTION,WIND_SPEED,CLOUD_COVER_TOTAL,PRESSURE_AIR_SURFACE_REDUCED,RADIATION_GLOBAL,PROBABILITY_RADIATION_GLOBAL_LAST_1H,TEMPERATURE_DEW_POINT_200,TEMPERATURE_AIR_200,WEATHER_SIGNIFICANT,TEMPERATURE_AIR_200DEGC,DEW_POINT_DEGC,RAD_WH,DHI_ERBS,DNI_DISC,DNI_DIRINDEX,GHI_CLEARSKY,DNI_CLEARSKY,DHI_CLEARSKY,AZIMUTH,ZENITH,ELEVATION,Ost_ac_clearsky,Ost_aoi_clearsky,Ost_cell_temperature_clearsky,Ost_effective_irradiance_clearsky,Ost_dc_i_sc_clearsky,Ost_dc_v_oc_clearsky,Ost_dc_i_mp_clearsky,Ost_dc_v_mp_clearsky,Ost_dc_p_mp_clearsky,Ost_dc_i_x_clearsky,Ost_dc_i_xx_clearsky,Ost_diode_params_I_L_clearsky,Ost_diode_params_I_o_clearsky,Ost_diode_params_R_s_clearsky,Ost_diode_params_R_sh_clearsky,Ost_diode_params_nNsVth_clearsky,Ost_total_irrad_poa_global_clearsky,Ost_total_irrad_poa_direct_clearsky,Ost_total_irrad_poa_diffuse_clearsky,Ost_total_irrad_poa_sky_diffuse_clearsky,Ost_total_irrad_poa_ground_diffuse_clearsky,West_ac_clearsky,West_aoi_clearsky,West_cell_temperature_clearsky,West_effective_irradiance_clearsky,West_dc_i_sc_clearsky,West_dc_v_oc_clearsky,West_dc_i_mp_clearsky,West_dc_v_mp_clearsky,West_dc_p_mp_clearsky,West_dc_i_x_clearsky,West_dc_i_xx_clearsky,West_diode_params_I_L_clearsky,West_diode_params_I_o_clearsky,West_diode_params_R_s_clearsky,West_diode_params_R_sh_clearsky,West_diode_params_nNsVth_clearsky,West_total_irrad_poa_global_clearsky,West_total_irrad_poa_direct_clearsky,West_total_irrad_poa_diffuse_clearsky,West_total_irrad_poa_sky_diffuse_clearsky,West_total_irrad_poa_ground_diffuse_clearsky,ALL_AC_POWER_clearsky,Ost_ac_disc,Ost_aoi_disc,Ost_cell_temperature_disc,Ost_effective_irradiance_disc,Ost_dc_i_sc_disc,Ost_dc_v_oc_disc,Ost_dc_i_mp_disc,Ost_dc_v_mp_disc,Ost_dc_p_mp_disc,Ost_dc_i_x_disc,Ost_dc_i_xx_disc,Ost_diode_params_I_L_disc,Ost_diode_params_I_o_disc,Ost_diode_params_R_s_disc,Ost_diode_params_R_sh_disc,Ost_diode_params_nNsVth_disc,Ost_total_irrad_poa_global_disc,Ost_total_irrad_poa_direct_disc,Ost_total_irrad_poa_diffuse_disc,Ost_total_irrad_poa_sky_diffuse_disc,Ost_total_irrad_poa_ground_diffuse_disc,West_ac_disc,West_aoi_disc,West_cell_temperature_disc,West_effective_irradiance_disc,West_dc_i_sc_disc,West_dc_v_oc_disc,West_dc_i_mp_disc,West_dc_v_mp_disc,West_dc_p_mp_disc,West_dc_i_x_disc,West_dc_i_xx_disc,West_diode_params_I_L_disc,West_diode_params_I_o_disc,West_diode_params_R_s_disc,West_diode_params_R_sh_disc,West_diode_params_nNsVth_disc,West_total_irrad_poa_global_disc,West_total_irrad_poa_direct_disc,West_total_irrad_poa_diffuse_disc,West_total_irrad_poa_sky_diffuse_disc,West_total_irrad_poa_ground_diffuse_disc,ALL_AC_POWER_disc,Ost_ac_dirint,Ost_aoi_dirint,Ost_cell_temperature_dirint,Ost_effective_irradiance_dirint,Ost_dc_i_sc_dirint,Ost_dc_v_oc_dirint,Ost_dc_i_mp_dirint,Ost_dc_v_mp_dirint,Ost_dc_p_mp_dirint,Ost_dc_i_x_dirint,Ost_dc_i_xx_dirint,Ost_diode_params_I_L_dirint,Ost_diode_params_I_o_dirint,Ost_diode_params_R_s_dirint,Ost_diode_params_R_sh_dirint,Ost_diode_params_nNsVth_dirint,Ost_total_irrad_poa_global_dirint,Ost_total_irrad_poa_direct_dirint,Ost_total_irrad_poa_diffuse_dirint,Ost_total_irrad_poa_sky_diffuse_dirint,Ost_total_irrad_poa_ground_diffuse_dirint,West_ac_dirint,West_aoi_dirint,West_cell_temperature_dirint,West_effective_irradiance_dirint,West_dc_i_sc_dirint,West_dc_v_oc_dirint,West_dc_i_mp_dirint,West_dc_v_mp_dirint,West_dc_p_mp_dirint,West_dc_i_x_dirint,West_dc_i_xx_dirint,West_diode_params_I_L_dirint,West_diode_params_I_o_dirint,West_diode_params_R_s_dirint,West_diode_params_R_sh_dirint,West_diode_params_nNsVth_dirint,West_total_irrad_poa_global_dirint,West_total_irrad_poa_direct_dirint,West_total_irrad_poa_diffuse_dirint,West_total_irrad_poa_sky_diffuse_dirint,West_total_irrad_poa_ground_diffuse_dirint,ALL_AC_POWER_dirint
2021-04-27 03:00:00+00:00,63.0,2.06,47.0,101330.0,0.0,,271.75,275.55,1.0,2.400000000000034,-1.3999999999999773,0.0,0.0,0.0,,0.0,0.0,0.0,51.50371395355626,100.47439131910609,-10.474391319106086,-7.9,74.26026151296044,2.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.928491251722786e-13,0.078582,inf,1.427637350159316,0.0,0.0,0.0,0.0,0.0,-7.9,123.35300228039411,2.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.928491251722786e-13,0.078582,inf,1.427637350159316,0.0,-0.0,0.0,0.0,0.0,-15.8,-7.9,74.26026151296044,2.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.928491251722786e-13,0.078582,inf,1.427637350159316,0.0,0.0,0.0,0.0,0.0,-7.9,123.35300228039411,2.400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.928491251722786e-13,0.078582,inf,1.427637350159316,0.0,-0.0,0.0,0.0,0.0,-15.8,-7.9,74.26026151296044,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.078582,,,,0.0,,,0.0,-7.9,123.35300228039411,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.078582,,,,-0.0,,,0.0,-15.8
2021-04-27 04:00:00+00:00,72.0,2.06,44.0,101330.0,30.0,11.0,271.95,276.15,1.0,3.0,-1.1999999999999886,8.333340000000002,8.333340000000002,0.0,,0.0,0.0,0.0,63.818839978324945,92.56440678491168,-2.5644067849116854,-7.9,61.48819683565748,3.0,0.0,1.0097419586828951e-28,0.0,1.0097419586828951e-28,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,0.0,4.417358860272532e-13,0.078582,inf,1.4307459780311924,0.0,0.0,0.0,0.0,0.0,-7.9,123.08544421663386,3.0,0.0,1.0097419586828951e-28,0.0,1.0097419586828951e-28,0.0,0.0,1.0097419586828951e-28,1.0097419586828951e-28,0.0,4.417358860272532e-13,0.078582,inf,1.4307459780311924,0.0,-0.0,0.0,0.0,0.0,-15.8,-7.9,61.48819683565748,3.2288460286297567,7.494998583837075,0.07947248332683184,259.0495710326161,0.07440146758309395,227.13681511305134,16.89931238656089,0.07841560068453017,0.06169021711400472,0.0794728399714874,4.618850240819505e-13,0.078582,17510.72565684329,1.4319316399361368,7.494998583837075,0.0,7.494998583837075,7.358524399810553,0.13647418402652273,-7.9,123.08544421663386,3.2288460286297567,7.494998583837075,0.07947248332683184,296.0566526087041,0.07440146758309395,259.58493155777296,19.313499870355304,0.07841560068453017,0.06169021711400472,0.0794728399714874,4.618850240819505e-13,0.078582,17510.72565684329,1.4319316399361368,7.494998583837075,-0.0,7.494998583837075,7.358524399810553,0.13647418402652273,-15.8,-7.9,61.48819683565748,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.078582,,,,0.0,,,0.13647418402652273,-7.9,123.08544421663386,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.078582,,,,-0.0,,,0.13647418402652273,-15.8
2021-04-27 05:00:00+00:00,82.0,2.06,36.0,101320.0,300.0,31.0,272.05,277.85,1.0,4.7000000000000455,-1.099999999999966,83.33340000000001,41.854412171683535,531.4977320971923,7035.88613975632,36.91838084135975,138.99164257758628,21.565519827222683,75.45727811391305,83.79241186202651,6.207588137973489,274.87720634379804,48.61812841685107,8.45160966217252,122.86998936994459,1.3043098605409233,282.29621966858736,1.2218213193930685,248.46341607025929,303.57789884387313,1.2854322826404312,1.0135606792741834,1.304405816947849,1.2540216185189097e-12,0.078582,1068.1441796568065,1.4589910209352275,122.86998936994459,91.88383015716221,30.986159212782383,30.381550988360363,0.6046082244220181,25.99795289650321,119.455533137053,5.239937712812376,17.68364702293305,0.18759213173588316,303.6257338328978,0.17567635824015945,266.572257096203,46.83044333452044,0.18503489677536333,0.1458621776337093,0.18759411798554604,6.814527042414323e-13,0.078582,7421.707967242141,1.4423511993733857,17.68364702293305,0.0,17.68364702293305,17.079038798511032,0.6046082244220181,300.87515924030123,1125.4809785069667,48.61812841685107,19.167635327938083,473.83346324004015,5.041199333380475,286.7954823833368,4.715068578058661,250.15300616005948,1179.488579052211,4.967252296314321,3.841937389892216,5.042629566985775,8.732290665932892e-12,0.078582,276.98099476252787,1.5145112477024667,473.83346324004015,351.359595722992,122.47386751704813,121.10912567678291,1.3647418402652274,42.263581850736344,119.455533137053,5.425124153836602,23.748738567379167,0.25194177287844716,306.819407172261,0.23601937408167775,269.5346691455601,63.615403905047195,0.2484714148779415,0.1961495839196139,0.2519453553941925,7.061052421460303e-13,0.078582,5526.3088448947265,1.4433106589268216,23.748738567379167,0.0,23.748738567379167,22.38399672711394,1.3647418402652274,1167.744560357703,-7.9,48.61812841685107,637.0916092966587,20711.62975599308,0.38756407722394215,0.21351685386616737,0.1937803524415358,0.1067593562038485,0.020687865671613223,0.19378203920496162,0.09689017625350971,251.53071629903633,38763.01351770613,0.078582,6.336674880064607,4.716004061335631,20711.62975599308,351.359595722992,20360.270160270087,20358.905418429822,1.3647418402652274,4200.0,119.455533137053,119.63293577519202,3764.1998684843797,40.886555956102086,260.10386844351524,36.794182504788175,196.80285105280487,7241.200019099546,40.356942234053825,25.03448602758251,40.97872482503689,4.612905130075564e-06,0.078582,34.86607209644363,2.0350266362471126,3764.1998684843797,0.0,3764.1998684843797,3762.8351266441146,1.3647418402652274,4192.1
2021-04-27 06:00:00+00:00,88.0,2.06,36.0,101300.0,820.0,47.0,272.25,280.25,1.0,7.100000000000023,-0.8999999999999773,227.77796,83.26227393401747,685.4916116821698,894.8295579639113,181.18383622789162,448.12780484856535,61.35402787621402,86.92452903092067,74.5489496782943,15.45105032170569,1086.834771186149,36.32829493560611,21.19457762351399,461.6153488026182,4.913518590055219,284.75882660392017,4.593199214075355,248.1385692856203,1139.7498814244943,4.841987698930998,3.7389768993371844,4.914876654015598,1.2412076744842609e-11,0.078582,284.3121753651178,1.5250129298936546,461.6153488026182,361.02781346155626,100.58753534106197,97.62030776988442,2.967227571177539,83.05693285675055,113.32382325249165,8.294791300804917,39.130935158160504,0.4153950925093643,309.4543251531031,0.3888451544256518,271.84939151836363,105.70731862547758,0.40962789380295683,0.32256889007402867,0.41540482511146476,1.2176108338621027e-12,0.078582,3353.9414141149177,1.4581785377202787,39.130935158160504,0.0,39.130935158160504,36.163707586982966,2.967227571177539,1169.8917040428996,1680.5608747185674,36.32829493560611,29.074509777446444,719.6931519792145,7.6731439397312275,282.76523027934513,7.162221028646884,244.3088739694801,1749.7941546292516,7.562407800988781,5.746356409602302,7.676450436458618,4.662835924715565e-11,0.078582,182.35947311582927,1.5658392244306727,719.6931519792145,552.2565996445652,167.4365523346493,163.70625797125768,3.730294363391621,85.032519519122,113.32382325249165,8.317024051667348,39.859086034216645,0.42312676007930294,309.6449620530311,0.3960990660133067,272.01686219508053,107.74562505534175,0.417248633939462,0.32861270951915367,0.42313685830815634,1.2227102672928179e-12,0.078582,3292.671183863469,1.4582937266352778,39.859086034216645,0.0,39.859086034216645,36.128791670825024,3.730294363391621,1765.5933942376894,4200.0,36.32829493560611,77.79519304823302,2315.3575133167,24.93592746364684,255.56896588879363,22.94525717448217,207.23905730976765,4755.153466569867,24.61125363098913,16.82482053004591,24.97049688355462,4.6307761662543725e-08,0.078582,56.68362801215843,1.8182633476847359,2315.3575133167,552.2565996445652,1763.1009136721348,1759.3706193087432,3.730294363391621,1056.9089525805373,113.32382325249165,19.069327828958162,392.0107142110926,4.170783022059547,325.5701990720099,3.9002777283039847,284.3100032345695,1108.8879735498251,4.110011918497564,3.1870111997056396,4.171761977476452,8.583592783458367e-12,0.078582,334.7940738408682,1.514001911983561,392.0107142110926,0.0,392.0107142110926,388.28041984770095,3.730294363391621,5256.9089525805375
2021-04-27 07:00:00+00:00,95.0,2.57,26.0,101270.0,1480.0,60.0,272.05,282.45,0.0,9.300000000000011,-1.099999999999966,411.11144,84.75766251750797,839.6900150743935,982.0240725644725,346.6214426104346,621.523715502364,85.64480323134359,98.83813345345663,65.2075529021223,24.7924470978777,1612.4339703656808,25.227378932802676,29.912660437551764,693.758413027082,7.398163673783774,281.6453288046698,6.903302592144696,243.34128022408078,1679.8584905467058,7.29183704922846,5.539962925916014,7.401236794216598,5.3466661990223607e-11,0.078582,189.17660893991453,1.5701817219353982,693.758413027082,562.2449522996033,131.5134607274788,125.83687984318087,5.676580884297921,101.81586949086935,105.14685494124912,10.679464066843947,46.42849498932515,0.49312946030038035,308.86432511496605,0.461630656007738,270.9134064873333,125.06193355803866,0.48629967763189935,0.38278032461516986,0.49314316889503573,1.8993970042382203e-12,0.078582,2826.774032416415,1.4705336380966352,46.42849498932515,0.0,46.42849498932515,40.75191410502723,5.676580884297921,1714.2498398565501,2084.319740527423,25.227378932802676,36.28737937337478,908.3117408621158,9.698962050721512,279.19658760093944,9.041560193160157,239.3377615272868,2163.9867773451747,9.560957674865882,7.174587598029674,9.70423686987201,1.4787432256269747e-10,0.078582,144.49099146888935,1.6032094368675294,908.3117408621158,759.6033115009266,148.7084293611893,141.9757029492142,6.732726411975121,70.90053819286658,105.14685494124912,10.338353813213269,34.9477786139192,0.3711632728860848,305.89978607757075,0.34735203688429295,268.21547272384794,93.1651907745121,0.3660715616040319,0.2878603517504629,0.3711710395042173,1.7831447866348942e-12,0.078582,3755.3993187918345,1.4687663300269365,34.9477786139192,0.0,34.9477786139192,28.215052201944076,6.732726411975121,2155.2202787202896,4200.0,25.227378932802676,80.9436296011154,2411.303040000661,25.986181153694588,253.4808308155616,23.887932487235137,204.56745737899263,4886.693610954728,25.650075492105163,17.430483716338884,26.023699461359072,6.789732122638696e-08,0.078582,54.4281916552322,1.8345755437199445,2411.303040000661,759.6033115009266,1651.6997284997344,1644.9670020877593,6.732726411975121,890.9718294651918,105.14685494124912,19.21295985597738,333.63957645929486,3.5499860468439657,323.47517956007505,3.320001678343462,282.5837556112437,938.1785429019277,3.4985944747033764,2.71922823213605,3.5506952188554766,8.801679293441369e-12,0.078582,393.3671940025738,1.5147460761877043,333.63957645929486,0.0,333.63957645929486,326.9068500473197,6.732726411975121,5090.971829465192
2021-04-27 08:00:00+00:00,96.0,2.57,21.0,101240.0,2090.0,68.0,271.85,284.45,0.0,11.300000000000011,-1.2999999999999545,580.5560200000001,97.63546385389611,905.745758988733,970.1147019619252,501.1658714932926,717.2223025697356,101.79370962653047,111.97519093022834,56.18779351132932,33.81220648867068,1888.5325965318805,18.06444086575578,35.80064281348548,824.61587760216,8.804722526790297,278.52801797945676,8.209438327467689,239.14129626821742,1963.21572326461,8.679729834207036,6.53868459082868,8.80906977816054,1.3701937147148456e-10,0.078582,159.15636305916337,1.6006876321403072,824.61587760216,681.869240321107,142.74663728105304,134.53909944220473,8.207537838848319,111.10468601755893,95.60048049619547,12.793341279544435,50.26124984415762,0.5340952342277484,307.5120800959394,0.4996677467394747,269.47030371238833,134.64561946917098,0.526733843310356,0.41362154016420605,0.5341113073174236,2.8001267611989385e-12,0.078582,2611.213696574155,1.4814857341318444,50.26124984415762,0.0,50.26124984415762,42.0537120053093,8.207537838848319,1999.6372825494393,2285.140341209032,18.06444086575578,41.335696202458244,1010.9086594964515,10.806229515946873,276.12420968546303,10.056934190280051,235.6382627665372,2369.798501354983,10.654305073324036,7.916789397377991,10.81277035552367,3.217007184345675e-10,0.078582,129.8266295051563,1.6293650008691167,1010.9086594964515,861.1000667337203,149.80859276273117,140.30089127555007,9.507701487181084,77.68903369368502,95.60048049619547,12.422630699570757,37.78427801249839,0.4014791149820864,304.53905744304575,0.3755795070882299,266.70776232629805,100.1699699111158,0.3959984855713745,0.31088888587064833,0.4014881978179842,2.6169309346148614e-12,0.078582,3473.478147619682,1.4795650653963346,37.78427801249839,0.0,37.78427801249839,28.27657652531731,9.507701487181084,2362.829374902717,4200.0,18.06444086575578,78.58633488688847,2264.6499732996595,24.394906876512753,254.63156748175857,22.43653270157609,206.61045458728495,4635.622220835121,24.078383167679757,16.46635573893476,24.4279856103697,5.101365745895472e-08,0.078582,57.95282518153365,1.8223622903018226,2264.6499732996595,861.1000667337203,1403.5499065659392,1394.0422050787581,9.507701487181084,767.0731894591273,95.60048049619547,19.930213337150168,290.4662950716896,3.0912007220166857,321.0724840175826,2.890203347587703,280.48479169410086,810.6580839017299,3.0467897503570556,2.369458455590255,3.0917383357221304,9.972953361518407e-12,0.078582,451.8350880180715,1.5184621997923282,290.4662950716896,0.0,290.4662950716896,280.95859358450855,9.507701487181084,4967.073189459127
2021-04-27 09:00:00+00:00,92.0,3.09,20.0,101180.0,2520.0,71.0,271.45,285.95,0.0,12.800000000000011,-1.6999999999999886,700.0005600000001,117.0055398379427,915.4855307067664,978.5225442948581,629.3256072878114,772.1891252073249,112.9307317753171,127.32031377833107,48.04849401674091,41.95150598325909,1981.2719429057074,19.839047878084546,37.949816934645064,870.2621550566536,9.296395128434217,277.30203384272613,8.662115820476323,237.6251537323432,2058.3366034880487,9.165057791769987,6.875741202504596,9.301239216844948,1.9152471671642463e-10,0.078582,150.80842391848714,1.611822603097895,870.2621550566536,726.3594657438632,143.90268931279033,133.59629370891483,10.30639560387551,314.85615059424555,85.18604090356885,16.43597847920415,125.81620276897107,1.3380246238311542,314.57287182394975,1.2514852546050679,275.49512839880526,344.77809090663465,1.3191753405898927,1.0331546236903781,1.3381254209364384,5.395536231708674e-12,0.078582,1043.1316564289705,1.500358406675172,125.81620276897107,64.80258905388462,61.01361371508646,50.70721811121095,10.30639560387551,2296.128093499953,2293.100651311496,19.839047878084546,42.20616338526119,1017.5450257195529,10.87927854567708,275.4615170541008,10.125746880260989,234.84251129414966,2377.955826089392,10.726717599452899,7.969493473296811,10.885906829967158,3.6694249737118346e-10,0.078582,128.9799081934405,1.633874931779142,1017.5450257195529,861.1511859893984,156.3938397301545,144.9300082719266,11.46383145822791,330.09033624374905,85.18604090356885,16.59749464417308,131.4051661466217,1.3975088031062757,314.9255418958601,1.3070285031471671,275.8039881112782,360.48367374310305,1.377800214910607,1.0786499286915268,1.3976187579517259,5.552700579996562e-12,0.078582,998.7648724066099,1.5011952294288071,131.4051661466217,76.82811204475287,54.57705410186881,43.1132226436409,11.46383145822791,2623.190987555245,4200.0,19.839047878084546,73.04517684593311,2084.671135776237,22.430536500802962,258.1835026414269,20.680344355566383,211.1048937802577,4365.721898520993,22.135999070348483,15.337740630768696,22.45853438796925,2.566799486963647e-08,0.078582,62.95614773364774,1.7936532930875109,2084.671135776237,861.1511859893984,1223.5199497868387,1212.0561183286106,11.46383145822791,1188.582343892089,85.18604090356885,25.771366013486517,448.8497459150478,4.782668472824609,320.5438442686391,4.468594213988444,278.4546469272144,1244.3008241171453,4.714156541635812,3.632712062413369,4.783953814657344,2.6994757204241816e-11,0.078582,292.3982138665171,1.5487254831482373,448.8497459150478,76.82811204475287,372.0216338702949,360.557802412067,11.46383145822791,5388.582343892089
2021-04-27 10:00:00+00:00,85.0,3.6,19.0,101120.0,2840.0,73.0,271.15,286.95,0.0,13.800000000000011,-2.0,788.8895200000001,130.62492457344672,916.0509323065727,927.0030066898726,720.6482604488494,802.8947091700729,120.10865314735076,145.91384815181817,41.60010435144567,48.39989564855433,1915.643798408245,28.94198646062385,37.454616485289556,841.0140273327074,8.983103353822115,277.3389396712307,8.369584594020354,237.8885724250481,1991.0285308621778,8.856163155311092,6.650614721164122,8.987626879127026,1.7737223134755408e-10,0.078582,156.05312127342194,1.6092569465661741,841.0140273327074,702.6213026984461,138.39272463426136,126.59074807805582,11.801976556205526,781.5526367259145,74.28563607335408,22.182943733041316,298.0463992816347,3.173487300586405,319.10803344507985,2.9660716274767793,278.3371383424188,825.5678889105277,3.128195012404313,2.428200314467449,3.174053628574382,1.47086616958927e-11,0.078582,440.3437327755935,1.5301337006198128,298.0463992816347,217.45743393908305,80.58896534255166,68.78698878634613,11.801976556205526,2697.1964351341594,2160.5614681433804,28.94198646062385,40.671495696310345,955.3866506380112,10.211517848721835,276.0445809578923,9.508634241583835,235.80102100298473,2242.1456625094097,10.067978578732609,7.510271634359308,10.2173592475895,2.9083113674302507e-10,0.078582,137.37146516790398,1.6259237471925734,955.3866506380112,801.6454611597546,153.74118947825662,140.82163339041247,12.919556087844152,868.1079501463323,74.28563607335408,23.08509316635786,330.1213360552368,3.515665693061979,319.4491624429902,3.2857902244827715,278.36769477333576,914.6578502980306,3.4654461355724524,2.686145607972552,3.5163606030375103,1.7157484757864206e-11,0.078582,397.55947182414195,1.5348077787414887,330.1213360552368,248.10486707877413,82.01646897646265,69.09691288861849,12.919556087844152,3028.6694182897127,3805.684499976966,28.94198646062385,64.81916920491008,1813.930781370901,19.484363206338045,263.3029943037943,18.014009396526518,217.8154559344867,3923.7296699125504,19.223732715297665,13.559999034249199,19.50552510162923,8.895264699193904e-09,0.078582,72.35274099092774,1.7510339653755878,1813.930781370901,801.6454611597546,1012.2853202111465,999.3657641233024,12.919556087844152,1969.1133155798534,74.28563607335408,34.93362561634516,751.3829532090401,8.021556642700062,317.97620719927,7.477044740317506,273.605357408353,2045.7594985328171,7.907784244014125,5.969733913364135,8.02516548062649,1.1955039965686022e-10,0.078582,174.6684076867622,1.5961955757662627,751.3829532090401,248.10486707877413,503.27808613026593,490.35853004242176,12.919556087844152,5774.79781555682
2021-04-27 11:00:00+00:00,75.0,3.6,21.0,101080.0,2880.0,72.0,271.25,287.65,1.0,14.5,-1.8999999999999773,800.0006400000001,144.94323362797255,830.7645219068781,840.9564729387146,768.2091459164102,816.802668555222,123.66328402848399,168.03302799912444,37.91069442163205,52.08930557836795,1706.0927794723295,40.66291035484868,35.51694049504251,747.234341294002,7.978346182695108,277.6680875766601,7.437928570975572,238.7784635936165,1776.0171564966104,7.865427651298379,5.940895139789312,7.981915762418377,1.310497287153976e-10,0.078582,175.63815893782916,1.599217757249594,747.234341294002,619.5908136608506,127.6435276331514,115.06265173577363,12.580875897377762,1228.5918130669088,63.228975799181796,27.61498261609346,466.28886818852163,4.97052654457114,319.1821032627795,4.642184386244718,276.90305001786805,1285.4350152964873,4.899653503663003,3.766957714079694,4.971914274092311,3.6676597552215776e-11,0.078582,281.4625717098145,1.5582773464081012,466.28886818852163,367.9092255889025,98.37964259961917,85.79876670224141,12.580875897377762,2934.684592539238,1774.1624385146158,40.66291035484868,36.38967048090247,778.2633017778275,8.311143731419193,277.377053881401,7.746140673531998,238.2963662096591,1845.8771746515165,8.193658464142246,6.175516852003515,8.315016617588427,1.5025827656906737e-10,0.078582,168.63555521658938,1.6037394118473722,778.2633017778275,630.1816655414738,148.0816362363537,134.9801145698075,13.101521666546182,1284.2177716203182,63.228975799181796,28.20858476378812,487.3937435593184,5.196136925989151,319.14378516071156,4.8521396314422285,276.7049575366081,1342.6110906799152,5.1220652185943765,3.9325005985552233,5.197653305540394,4.0449305906833814e-11,0.078582,269.2748229420533,1.5613528267099837,487.3937435593184,374.1980084885464,113.195735070772,100.09421340422583,13.101521666546182,3058.380210134934,3098.0782108656913,40.66291035484868,54.62031483072516,1426.4339299107978,15.290275080829986,268.9316192896579,14.185497501313597,225.69175664876212,3201.549850008091,15.081307317164026,10.909258571002692,15.303334215917443,2.226279461341372e-09,0.078582,92.00767119175809,1.6981932270942521,1426.4339299107978,630.1816655414738,796.2522643693239,783.1507427027777,13.101521666546182,2497.2952269064644,63.228975799181796,41.72747983854356,968.0432776144971,10.34920178937125,314.62642789015445,9.63508107867032,268.4951999425507,2586.9730206802747,10.204147869995003,7.602705716222651,10.355200377216452,3.4135825535739675e-10,0.078582,135.57540973107683,1.63139485008725,968.0432776144971,374.1980084885464,593.8452691259507,580.7437474594045,13.101521666546182,5595.373437772156
2021-04-27 12:00:00+00:00,63.0,4.12,21.0,101010.0,2790.0,72.0,270.95,287.95,1.0,14.800000000000011,-2.1999999999999886,775.00062,158.70322715367757,751.2822736474214,760.5751195339942,768.5088069887477,816.8863673436717,123.68533640009616,191.83464831788842,37.88651926608938,52.11348073391062,1382.5159058694871,53.20590426925499,31.265243852180088,601.7543935948349,6.419374265006264,278.91706459204397,5.990929213456014,240.98406269412018,1443.7184611715202,6.32803301206288,4.825872057562168,6.421687178289274,6.657710690064542e-11,0.078582,218.10038347367123,1.5771895194383172,601.7543935948349,489.26680376186096,112.48758983297404,99.90180641948247,12.585783413491562,1610.5293293666884,52.37882899696358,31.55209141951925,612.2377964212968,6.53159454505323,318.69747005871614,6.093281212522444,275.35429292366734,1677.811139859184,6.438680928452394,4.9022241863346885,6.533988890112262,6.972970934022639e-11,0.078582,214.36583100088183,1.578675690009668,612.2377964212968,498.65837918119405,113.5794172401028,100.99363382661124,12.585783413491562,2993.0452352361754,1359.9850944832958,53.20590426925499,30.993196600813803,591.8118971310861,6.312956356018119,278.968131002237,5.891604353741628,241.11724132836818,1420.5673887723847,6.223107820514607,4.747892478820495,6.315193345086432,6.371398358591026e-11,0.078582,221.76449077185376,1.575780029991543,591.8118971310861,449.97381697737944,141.83808015370667,129.14598103924007,12.692099114466613,1583.3641095535913,52.37882899696358,31.264786321251755,601.7376722362687,6.419195280665838,318.762460316304,5.9907658846364855,275.41044444072116,1649.9194948280447,6.327856536977444,4.825750035466369,6.4215080651917305,6.657218951308771e-11,0.078582,218.10644414576103,1.5771871489493239,601.7376722362687,458.61115555497304,143.1265166812957,130.4344175668291,12.692099114466613,2943.3492040368874,2422.4527440900224,53.20590426925499,44.39453262941342,1081.5898140359013,11.569333009071796,274.30913242603606,10.764941124781485,233.2057202335949,2510.4458482769114,11.407834349467588,8.444741807382925,11.576825363456791,5.092412331615326e-10,0.078582,121.34254806845254,1.6452129744896904,1081.5898140359013,449.97381697737944,631.6159970585219,618.9238979440553,12.692099114466613,2807.907136638688,52.37882899696358,44.79982198741497,1096.4019027024397,11.728747610843708,313.2834968681327,10.910524596359233,266.2400214314188,2904.8183023627043,11.56514562876983,8.549364192597398,11.736447222532407,5.408467770480784e-10,0.078582,119.70324356106023,1.6473127974804547,1096.4019027024397,458.61115555497304,637.7907471474666,625.098648033,12.692099114466613,5230.359880728711
