DATE,WIND_DIRECTION,WIND_SPEED,CLOUD_COVER_TOTAL,PRESSURE_AIR_SURFACE_REDUCED,PROBABILITY_RADIATION_GLOBAL_LAST_1H,RADIATION_GLOBAL,TEMPERATURE_AIR_200,TEMPERATURE_DEW_POINT_200,WEATHER_SIGNIFICANT,TEMPERATURE_AIR_200DEGC,DEW_POINT_DEGC,RAD_WH,DHI_ERBS,DNI_DISC,DNI_DIRINDEX,GHI_CLEARSKY,DNI_CLEARSKY,DHI_CLEARSKY,AZIMUTH,ZENITH,ELEVATION,Ost_ac,Ost_aoi,Ost_cell_temperature,Ost_effective_irradiance,Ost_dc_i_sc,Ost_dc_v_oc,Ost_dc_i_mp,Ost_dc_v_mp,Ost_dc_p_mp,Ost_dc_i_x,Ost_dc_i_xx,Ost_diode_params_I_L,Ost_diode_params_I_o,Ost_diode_params_R_s,Ost_diode_params_R_sh,Ost_diode_params_nNsVth,Ost_total_irrad_poa_global,Ost_total_irrad_poa_direct,Ost_total_irrad_poa_diffuse,Ost_total_irrad_poa_sky_diffuse,Ost_total_irrad_poa_ground_diffuse,West_ac,West_aoi,West_cell_temperature,West_effective_irradiance,West_dc_i_sc,West_dc_v_oc,West_dc_i_mp,West_dc_v_mp,West_dc_p_mp,West_dc_i_x,West_dc_i_xx,West_diode_params_I_L,West_diode_params_I_o,West_diode_params_R_s,West_diode_params_R_sh,West_diode_params_nNsVth,West_total_irrad_poa_global,West_total_irrad_poa_direct,West_total_irrad_poa_diffuse,West_total_irrad_poa_sky_diffuse,West_total_irrad_poa_ground_diffuse,ALL_AC_POWER
2021-04-02 04:00:00+00:00,1.0,2.57,55.0,102510.0,,0.0,275.85,273.85,1.0,2.7000000000000455,0.7000000000000455,0.0,0.0,0.0,,0.0,0.0,0.0,67.79162041520885,100.67449797806208,-10.674497978062082,-7.9,67.25628522693151,2.7000000000000455,0.0,-5.048709793414476e-29,0.0,-5.048709793414476e-29,0.0,-0.0,-5.048709793414476e-29,-5.048709793414476e-29,0.0,4.166018209716489e-13,0.078582,inf,1.4291916640952542,0.0,0.0,0.0,0.0,0.0,-7.9,132.097748247106,2.7000000000000455,0.0,-5.048709793414476e-29,0.0,-5.048709793414476e-29,0.0,-0.0,-5.048709793414476e-29,-5.048709793414476e-29,0.0,4.166018209716489e-13,0.078582,inf,1.4291916640952542,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-02 05:00:00+00:00,360.0,2.57,58.0,102530.0,,0.0,276.05,274.05,1.0,2.900000000000034,0.9000000000000341,0.0,0.0,0.0,,0.0,0.0,0.0,79.8160223271085,91.68722411735561,-1.687224117355605,-7.9,54.79270194473167,2.900000000000034,0.0,-5.048709793414476e-29,0.0,-5.048709793414476e-29,0.0,-0.0,-5.048709793414476e-29,-5.048709793414476e-29,0.0,4.3319970208630146e-13,0.078582,inf,1.4302278733858798,0.0,0.0,0.0,0.0,0.0,-7.9,128.4364515848183,2.900000000000034,0.0,-5.048709793414476e-29,0.0,-5.048709793414476e-29,0.0,-0.0,-5.048709793414476e-29,-5.048709793414476e-29,0.0,4.3319970208630146e-13,0.078582,inf,1.4302278733858798,0.0,-0.0,0.0,0.0,0.0,-15.8
2021-04-02 06:00:00+00:00,5.0,2.57,62.0,102570.0,6.0,20.0,276.85,274.45,2.0,3.7000000000000455,1.3000000000000114,5.555560000000001,5.540283096867843,0.0,0.0,57.956606283205424,212.74647816772963,29.24807249916882,91.52051505206953,82.3574886955351,7.642511304464905,-7.9,42.98073112833037,3.848058042017451,4.983175877615743,0.05284619818288898,254.32713983986605,0.04946303281082449,222.5208480704944,11.006556009203354,0.05215628050641662,0.04096050052178776,0.05284635585952567,5.209457522508525e-13,0.078582,26337.192831089607,1.4351398061418332,4.983175877615743,0.0,4.983175877615743,4.892193088264728,0.09098278935101516,-7.9,121.65741701385804,3.848058042017451,4.983175877615743,0.05284619818288898,290.65958838841834,0.04946303281082449,254.3095406519936,12.578921153375262,0.05215628050641662,0.04096050052178776,0.05284635585952567,5.209457522508525e-13,0.078582,26337.192831089607,1.4351398061418332,4.983175877615743,-0.0,4.983175877615743,4.892193088264728,0.09098278935101516,-15.8
2021-04-02 07:00:00+00:00,5.0,3.09,63.0,102580.0,19.0,220.0,278.05,274.75,2.0,4.900000000000034,1.6000000000000227,61.111160000000005,60.26641141097654,0.0,0.0,213.07161674939314,506.9515287004833,65.08730006908277,103.52866814417769,73.08115913218845,16.91884086781155,107.3857169182739,33.09052591905878,6.4668352975445185,54.2173911723998,0.5752994892748959,275.81800869355516,0.5388700040034441,242.76160953962292,130.81694950449912,0.5671602916782044,0.4477588617215899,0.5753181651080063,8.616223364822508e-13,0.078582,2420.6783314725626,1.4487078127531128,54.2173911723998,0.0,54.2173911723998,53.216580489538636,1.0008106828611667,125.51088530230933,112.99038491336658,6.4668352975445185,54.2173911723998,0.5752994892748959,315.22058136406304,0.5388700040034441,277.44183947385477,149.505085147999,0.5671602916782044,0.4477588617215899,0.5753181651080063,8.616223364822508e-13,0.078582,2420.6783314725626,1.4487078127531128,54.2173911723998,-0.0,54.2173911723998,53.216580489538636,1.0008106828611667,232.89660222058325
2021-04-02 08:00:00+00:00,6.0,3.6,63.0,102590.0,29.0,550.0,279.15,274.85,2.0,6.0,1.7000000000000455,152.77790000000002,148.3307465058526,7.498850201359939,5.631319987561808,371.7837891068548,657.8445881377432,86.00819811211744,116.52134474886384,64.28639530236812,25.713604697631883,318.37695632451675,27.04717792657843,9.96889318616206,141.10965800791067,1.4984347122233983,282.3316309644863,1.4035014260476244,248.2586171800064,348.4313232407502,1.4767522003916362,1.162999222708514,1.4985613146249026,1.664965900151998e-12,0.078582,930.0771177026202,1.4668521373555827,141.10965800791067,6.67871896550536,134.4309390424053,131.9289123352524,2.502026707152917,343.34072442483597,103.00726415107658,9.734132073917921,132.76298332847415,1.4097331713940786,322.1940858544367,1.3205901195584222,283.3102969885089,374.1367789721871,1.3893628307318988,1.094903674822607,1.4098452341506331,1.5938321826317932e-12,0.078582,988.5501267720599,1.4656358291276579,132.76298332847415,0.0,132.76298332847415,130.26095662132124,2.502026707152917,661.7176807493527
2021-04-02 09:00:00+00:00,6.0,4.12,61.0,102600.0,38.0,960.0,280.35,274.65,2.0,7.2000000000000455,1.5,266.66688000000005,240.12262573198655,59.967592967195245,12.36210485127794,507.04977357408245,738.1877360562124,99.42182343280444,131.22927758938403,56.50692942680167,33.49307057319833,648.5525069826405,27.620622481829525,14.782944728281127,277.1334787140586,2.9458664402660464,284.9989023607591,2.757524005974914,249.7421914381085,688.6700881953668,2.9028834843510736,2.2693916183708556,2.9463552607825956,4.014519190227566e-12,0.078582,473.57275132902316,1.491793962023052,277.1334787140586,53.13349223297844,223.99998648108013,219.6328125922314,4.367173888848727,549.2010126142906,92.29335270458951,12.86670536317868,207.10078029294795,2.200562269225944,324.20066470835627,2.060502144063298,284.53279443794355,586.2804329957042,2.1685892516232483,1.7016800408761594,2.200835143615321,2.8378166729838957e-12,0.078582,633.714966280448,1.4818658368571445,207.10078029294795,0.0,207.10078029294795,202.73360640409922,4.367173888848727,1197.753519596931
2021-04-02 10:00:00+00:00,3.0,4.12,57.0,102580.0,41.0,1260.0,281.15,274.25,2.0,8.0,1.1000000000000227,350.00028000000003,292.98213019073785,94.26150360331047,73.74964970391693,605.737355783789,781.3981489577378,107.86962309421477,148.26852810572564,50.4404975169609,39.5595024830391,823.5262995814508,34.486427973894344,17.588555876128893,350.4324429380474,3.7272441453127065,284.9865628813777,3.487767188509299,249.1078017076643,868.8300171976723,3.6728964413322944,2.859044381629852,3.728026204328557,6.617947704061656e-12,0.078582,374.51687663291574,1.5063299637094643,350.4324429380474,77.69601842929617,272.7364245087512,267.00450877963726,5.731915729113955,710.3374341135348,81.26237522347849,15.271205867019857,265.7403750890944,2.825094965928178,324.71791595703326,2.6436273465336577,284.5476360034254,752.2379119301605,2.784004464897933,2.174920897236409,2.8255444744964926,4.382363830607798e-12,0.078582,493.8762653435647,1.4943236656641143,265.7403750890944,14.319256342821538,251.42111874627287,245.68920301715892,5.731915729113955,1533.8637336949855
2021-04-02 11:00:00+00:00,354.0,4.63,57.0,102550.0,46.0,1530.0,281.85,274.15,1.0,8.700000000000045,1.0,425.00034000000005,317.9248208823555,147.57066797777802,81.11143927088962,659.7845595956582,801.2501393359187,112.17279232496651,167.6542047023445,46.90420281646387,43.09579718353613,935.4989999567393,44.80584622196337,19.29326895155362,397.7182493936338,4.231710140869564,284.8313648049118,3.9586470304138928,248.58696075171008,984.0680339793719,4.170063538427663,3.236218689242937,4.232717858394089,8.925931387082788e-12,0.078582,329.9895446087638,1.5151621613424937,397.7182493936338,104.7012169974188,293.01703239621503,286.0568490108624,6.96018338535266,870.3544384837184,70.26914171262776,17.334161048016338,324.1646589645143,3.4477104208023475,325.0169213792142,3.2264281187352304,284.2022429936333,916.9581082022812,3.397540982438577,2.6479438660353227,3.44837960214921,6.327131736319097e-12,0.078582,404.86481289857977,1.5050119322875775,324.1646589645143,49.820191831501766,274.34446713301253,267.3842837476599,6.96018338535266,1805.8534384404577
2021-04-02 12:00:00+00:00,347.0,5.14,56.0,102530.0,56.0,1930.0,282.45,274.05,1.0,9.300000000000011,0.9000000000000341,536.1115400000001,271.21321393027364,346.49065515115353,277.1716236933731,665.0363734756759,803.0593862380259,112.58088057161933,188.224805433164,46.55041039363242,43.44958960636758,1018.3227744506446,56.66187011056005,20.525226852321552,432.9076178303716,4.607323147835719,284.6570899268622,4.308192143188424,248.19695235836426,1069.2801601136164,4.540263924209917,3.513354500243658,4.608517386924032,1.1057060889792845e-11,0.078582,303.1659841371181,1.5215449924546698,432.9076178303716,190.42395990581932,242.48365792455223,233.70381875217927,8.779839172372963,1111.9829750139909,59.708199793895126,20.00232176093618,412.741468812528,4.392228540333094,325.2637251269098,4.108221143131907,283.70634697292996,1165.5284130749076,4.328304162155304,3.3551456691631882,4.39331399181239,1.009867359618605e-11,0.078582,317.97838094047205,1.5188357968856252,412.741468812528,174.7712915383683,237.9701772741597,229.19033810178675,8.779839172372963,2130.3057494646355
2021-04-02 13:00:00+00:00,344.0,5.14,55.0,102510.0,54.0,1830.0,283.05,273.95,1.0,9.900000000000034,0.8000000000000114,508.33374000000003,255.16012804145413,363.5662777140068,307.85071797954004,621.113423805112,787.2857519039386,109.11402733998807,208.00092202541373,49.4525732082793,40.5474267917207,794.2377563170555,69.18111122805887,18.71669664614119,340.02120335097027,3.617463765055408,283.6776434504675,3.384282167367564,247.8171400297277,838.6831277706381,3.5649719029234137,2.7734362412387235,3.6182002393099055,8.069992039938797e-12,0.078582,385.9843524656048,1.512174913444565,340.02120335097027,129.2169552269164,210.80424812405383,202.47932289843595,8.324925225617886,1274.6451379832451,50.13687669941491,22.181033172780847,473.6254229218333,5.042455286160472,324.7732117292144,4.713792239822946,282.7356283561544,1332.757010866705,4.969213097221884,3.8348093986734977,5.043885247980822,1.470385122743399e-11,0.078582,277.1026588698559,1.5301238019183518,473.6254229218333,233.02989113355008,240.5955317882832,232.27060656266534,8.324925225617886,2068.882894300301
