Wechselrichter Logdaten
Wechselrichter Nr:	1
Name:	scb
akt. Zeit:	1617644811

Logdaten U[V], I[mA], P[W], E[kWh], F[Hz], R[kOhm], Ain T[digit], Zeit[sec], Te[C], H[%]
Zeit	DC1 U	DC1 I	DC1 P	DC1 T	DC1 S	DC2 U	DC2 I	DC2 P	DC2 T	DC2 S	DC3 U	DC3 I	DC3 P	DC3 T	DC3 S	AC1 U	AC1 I	AC1 P	AC1 T	AC2 U	AC2 I	AC2 P	AC2 T	AC3 U	AC3 I	AC3 P	AC3 T	AC F	FC I	Ain1	Ain2	Ain3	Ain4	AC S	Err	ENS S	ENS Err	SH1 P	SH2 P	SH3 P	SC1 P	SC2 P	SC3 P	HC1 P	HC2 P	HC3 P	SOC H	BAT Te	BAT Cy	KB S	total E	OWN E	HOME E	Iso R	Ereignis
1616968801	6	0	0	0	0	13	0	0	0	0	0	0	0	0	0	228	0	0	22	229	0	0	23	229	0	0	26	50.0	0	0	0	0	0	0	0	0	0	191	-	-	0	0	0	0	0	191	-	-	-	
1616968926																																																		268435456	1324	543	1814	65535000	
1616969101	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	228	0	0	22	229	0	0	23	229	0	0	26	50.0	0	0	0	0	0	0	0	0	0	200	-	-	0	0	0	0	0	200	-	-	-	
1616969401	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	228	0	0	22	228	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	193	-	-	0	0	0	0	0	193	-	-	-	
1616969701	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	229	0	0	22	228	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	190	-	-	0	0	0	0	0	190	-	-	-	
1616970002	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	188	-	-	0	0	0	0	0	187	-	-	-	
1616970303	6	0	0	0	0	12	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	188	-	-	0	0	0	0	0	188	-	-	-	
1616970605	6	0	0	0	0	13	0	0	0	0	0	0	0	0	0	229	0	0	22	228	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	185	-	-	0	0	0	0	0	185	-	-	-	
1616970907	6	0	0	0	0	13	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	185	-	-	0	0	0	0	0	185	-	-	-	
1616971209	6	0	0	0	0	13	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	188	-	-	0	0	0	0	0	188	-	-	-	
1616971511	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	229	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	185	-	-	0	0	0	0	0	185	-	-	-	
1616971813	7	0	0	0	0	12	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	185	-	-	0	0	0	0	0	185	-	-	-	
1616972114	7	0	0	0	0	13	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	185	-	-	0	0	0	0	0	185	-	-	-	
1616972401	7	0	0	0	0	13	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	186	-	-	0	0	0	0	0	186	-	-	-	
1616972701	8	0	0	0	0	13	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	186	-	-	0	0	0	0	0	186	-	-	-	
1616973001	9	0	0	0	0	13	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	181	-	-	0	0	0	0	0	181	-	-	-	
1616973301	9	0	0	0	0	12	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	186	-	-	0	0	0	0	0	186	-	-	-	
1616973603	8	0	0	0	0	12	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	231	0	0	25	50.0	0	0	0	0	0	0	0	0	0	187	-	-	0	0	0	0	0	187	-	-	-	
1616973905	10	0	0	0	0	12	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	182	-	-	0	0	0	0	0	182	-	-	-	
1616974207	10	0	0	0	0	12	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	182	-	-	0	0	0	0	0	182	-	-	-	
1616974509	11	0	0	0	0	14	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	123	-	-	0	0	0	0	0	123	-	-	-	
1616974810	12	0	0	0	0	14	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	117	-	-	0	0	0	0	0	117	-	-	-	
1616975112	12	0	0	0	0	13	0	0	0	0	0	0	0	0	0	231	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	120	-	-	0	0	0	0	0	120	-	-	-	
1616975414	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	230	0	0	22	231	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	123	-	-	0	0	0	0	0	123	-	-	-	
1616975716	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	118	-	-	0	0	0	0	0	118	-	-	-	
1616976001	9	0	0	0	0	10	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	117	-	-	0	0	0	0	0	117	-	-	-	
1616976128																																																		268435456	1324	543	1815	65535000	
1616976301	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	128	-	-	0	0	0	0	0	128	-	-	-	
1616976601	10	0	0	0	0	11	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	186	-	-	0	0	0	0	0	186	-	-	-	
1616976903	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	182	-	-	0	0	0	0	0	182	-	-	-	
1616977205	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	181	-	-	0	0	0	0	0	181	-	-	-	
1616977507	12	0	0	0	0	13	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	184	-	-	0	0	0	0	0	184	-	-	-	
1616977809	13	0	0	0	0	13	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	184	-	-	0	0	0	0	0	184	-	-	-	
1616978111	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	178	-	-	0	0	0	0	0	178	-	-	-	
1616978413	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	181	-	-	0	0	0	0	0	181	-	-	-	
1616978714	12	0	0	0	0	12	0	0	0	0	0	0	0	0	0	229	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	183	-	-	0	0	0	0	0	183	-	-	-	
1616979016	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	230	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	180	-	-	0	0	0	0	0	180	-	-	-	
1616979318	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	229	0	0	22	230	0	0	23	230	0	0	25	50.0	0	0	0	0	0	0	0	0	0	177	-	-	0	0	0	0	0	177	-	-	-	
1616979602	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	229	0	0	22	230	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	179	-	-	0	0	0	0	0	179	-	-	-	
1616979904	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	229	0	0	22	230	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	183	-	-	0	0	0	0	0	183	-	-	-	
1616980205	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	179	-	-	0	0	0	0	0	179	-	-	-	
1616980507	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	176	-	-	0	0	0	0	0	176	-	-	-	
1616980809	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	145	-	-	0	0	0	0	0	146	-	-	-	
1616981111	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	123	-	-	0	0	0	0	0	123	-	-	-	
1616981412	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	117	-	-	0	0	0	0	0	117	-	-	-	
1616981714	10	0	0	0	0	8	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	137	-	-	0	0	0	0	0	137	-	-	-	
1616982016	10	0	0	0	0	8	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	156	-	-	0	0	0	0	0	156	-	-	-	
1616982318	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	174	-	-	0	0	0	0	0	173	-	-	-	
1616982619	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	172	-	-	0	0	0	0	0	172	-	-	-	
1616982921	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	166	-	-	0	0	0	0	0	166	-	-	-	
1616983201	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	214	-	-	0	0	0	0	0	214	-	-	-	
1616983330																																																		268435456	1324	543	1815	65535000	
1616983501	10	0	0	0	0	6	0	0	0	0	0	0	0	0	0	228	0	0	22	229	0	0	22	228	0	0	25	50.0	0	0	0	0	0	0	0	0	0	217	-	-	0	0	0	0	0	217	-	-	-	
1616983803	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	212	-	-	0	0	0	0	0	212	-	-	-	
1616984105	10	0	0	0	0	5	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	208	-	-	0	0	0	0	0	208	-	-	-	
1616984407	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	206	-	-	0	0	0	0	0	206	-	-	-	
1616984709	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	208	-	-	0	0	0	0	0	208	-	-	-	
1616985010	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	218	-	-	0	0	0	0	0	218	-	-	-	
1616985312	10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	217	-	-	0	0	0	0	0	217	-	-	-	
1616985614	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	23	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	219	-	-	0	0	0	0	0	219	-	-	-	
1616985916	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	214	-	-	0	0	0	0	0	214	-	-	-	
1616986217	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	208	-	-	0	0	0	0	0	208	-	-	-	
1616986519	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	204	-	-	0	0	0	0	0	204	-	-	-	
1616986801	11	0	0	0	0	3	0	0	0	0	0	0	0	0	0	229	0	0	22	229	0	0	22	229	0	0	25	50.0	0	0	0	0	0	0	0	0	0	203	-	-	0	0	0	0	0	203	-	-	-	
